Date,Salesperson,Customer Name,Car Make,Car Model,Car Type,Car Year,Sale Price,Commission Rate,Commission Earned
2023-04-26,Ashley Brown,Lisa Salas,Honda,F-150,Hatchback,2019,16917,0.051165467,865.57
2022-06-03,Monica Moore MD,Jessica Garner,Honda,Civic,Sedan,2022,46745,0.087916302,4109.65
2022-12-18,Norma Watkins,Tara Simpson,Ford,Corolla,MiniVan,2017,41335,0.092265658,3813.8
2022-09-08,Scott Parker,Kelsey Fisher,Chevrolet,F-150,Hatchback,2012,45041,0.089420501,4027.59
2023-04-24,Ashley Ramos,Jonathan Lopez,Honda,Civic,Convertible,2016,22668,0.09047079,2050.79
2022-07-23,Scott Parker,Laura Cobb,Nissan,Corolla,SUV,2016,33710,0.102726836,3462.92
2022-08-26,Terry Perkins MD,Sandra Sanchez,Honda,Civic,Sedan,2020,31914,0.052936049,1689.4
2023-01-01,Terry Perkins MD,Karen Kerr,Honda,F-150,Convertible,2021,10078,0.088755101,894.47
2022-10-27,Patrick Harris,Courtney Carpenter,Honda,Civic,MiniVan,2020,33111,0.054616109,1808.39
2023-01-01,Monica Moore MD,Kimberly Warren,Nissan,F-150,Convertible,2022,19039,0.094959626,1807.94
2023-02-14,Patrick Harris,Chelsea Davis,Chevrolet,Silverado,Sedan,2017,17495,0.112027905,1959.93
2022-12-28,Patrick Harris,Jason Miranda,Ford,Corolla,Convertible,2017,35113,0.133088005,4673.12
2022-05-06,Patrick Harris,Bailey Sullivan,Chevrolet,Altima,SUV,2013,26201,0.090277441,2365.36
2022-07-13,Ashley Ramos,Kimberly Martinez,Honda,F-150,Hatchback,2016,38727,0.076611118,2966.92
2022-07-07,Ashley Brown,Melissa Webster,Ford,Silverado,MiniVan,2020,22770,0.089997665,2049.25
2022-06-11,Norma Watkins,Eric Hudson,Nissan,Corolla,Hatchback,2022,38017,0.090221853,3429.96
2023-04-01,Ashley Ramos,David Cannon,Ford,Civic,SUV,2017,27093,0.12660218,3430.03
2023-04-30,Ashley Brown,Jason Coleman,Honda,F-150,Convertible,2021,10319,0.090631702,935.23
2023-04-29,Patrick Harris,Mr. Christian Arroyo,Nissan,Civic,SUV,2018,27450,0.088559086,2430.95
2023-03-16,Scott Parker,Beth Knox,Nissan,Corolla,SUV,2011,43338,0.131885807,5715.67
2022-05-25,Scott Parker,Pam Anderson,Chevrolet,Silverado,Convertible,2014,41353,0.055330331,2288.08
2022-11-13,Ashley Brown,Vincent Espinoza,Toyota,Corolla,Sedan,2020,34129,0.067072253,2289.11
2023-01-26,Monica Moore MD,Richard Goodwin,Toyota,Corolla,Hatchback,2015,22328,0.098608734,2201.74
2022-05-26,Ashley Ramos,Ryan Henry,Chevrolet,Silverado,Convertible,2015,40277,0.148643075,5986.9
2022-09-13,Terry Perkins MD,Kyle Sullivan,Ford,Altima,MiniVan,2019,24391,0.052833611,1288.66
2022-05-15,Roberto Rose,Amanda Ferguson,Chevrolet,Corolla,Convertible,2010,21118,0.149354434,3154.07
2023-02-12,Monica Moore MD,Stefanie Massey,Ford,Silverado,Convertible,2019,13428,0.052807466,709.1
2022-05-01,Terry Perkins MD,William Williams,Chevrolet,Civic,MiniVan,2013,20592,0.066616438,1371.77
2022-07-07,Terry Perkins MD,Michelle Carpenter,Ford,Silverado,Hatchback,2012,23153,0.108960518,2522.76
2023-01-05,Terry Perkins MD,Amy Lopez,Chevrolet,Silverado,Sedan,2014,28949,0.107256749,3104.98
2022-12-09,Ashley Brown,Bridget Montgomery,Toyota,F-150,Hatchback,2022,28950,0.088107641,2550.72
2022-09-16,Patrick Harris,Sarah Alvarado,Ford,Civic,Hatchback,2021,41896,0.056198071,2354.47
2022-07-06,Ashley Brown,Taylor Edwards,Ford,Civic,MiniVan,2018,32674,0.137413753,4489.86
2022-08-23,Terry Perkins MD,Jose Lee,Honda,Corolla,Hatchback,2016,33373,0.077767334,2595.33
2022-11-25,Eric Lopez,Javier Singleton,Honda,Silverado,Hatchback,2022,35388,0.067693387,2395.53
2022-11-29,Terry Perkins MD,Morgan Rivas,Nissan,Altima,Hatchback,2012,46340,0.133785892,6199.64
2023-04-02,Ashley Brown,Gary Miller,Ford,Corolla,SUV,2015,34970,0.071123875,2487.2
2023-02-13,Monica Moore MD,Mark Anderson,Toyota,Silverado,MiniVan,2019,28858,0.134692115,3886.95
2022-09-15,Patrick Harris,James English,Chevrolet,Corolla,Hatchback,2021,16041,0.133619562,2143.39
2022-11-15,Ashley Brown,Natalie Davis,Nissan,Civic,MiniVan,2012,15087,0.140699326,2122.73
2022-08-21,Patrick Harris,Jermaine Ashley,Chevrolet,Altima,SUV,2015,30503,0.061604024,1879.11
2022-12-15,Ashley Brown,Nathan Johnson,Honda,Corolla,Hatchback,2020,40993,0.058600363,2402.2
2023-01-07,Terry Perkins MD,John Pierce,Ford,Civic,MiniVan,2015,10569,0.082539895,872.36
2023-01-05,Scott Parker,Laura Schmitt,Toyota,Altima,SUV,2018,24515,0.083411345,2044.83
2022-08-25,Ashley Ramos,Hailey Wilson,Honda,Altima,MiniVan,2011,22388,0.127567666,2855.98
2022-09-18,Monica Moore MD,Diana Perez,Chevrolet,Corolla,Sedan,2014,48556,0.089534067,4347.42
2023-03-12,Terry Perkins MD,Dawn Mcgrath,Nissan,Silverado,Convertible,2011,28045,0.125992011,3533.45
2022-10-17,Patrick Harris,Logan Petersen,Toyota,Altima,Hatchback,2019,49035,0.091323669,4478.06
2023-02-14,Eric Lopez,Joanna Morrison,Nissan,Altima,MiniVan,2019,17078,0.065651176,1121.19
2022-09-14,Monica Moore MD,Gary Smith,Nissan,Silverado,SUV,2018,23907,0.113576503,2715.27
2023-02-10,Patrick Harris,Heather Murphy,Honda,Corolla,MiniVan,2017,30598,0.129221015,3953.9
2023-02-04,Norma Watkins,Ronnie Harrison,Toyota,Silverado,SUV,2022,31018,0.058972173,1829.2
2022-10-31,Ashley Ramos,Joseph Avila,Toyota,Corolla,Sedan,2010,30413,0.136113803,4139.63
2022-06-06,Ashley Brown,Meghan Swanson,Honda,Civic,Convertible,2022,35896,0.1002982,3600.3
2023-04-28,Eric Lopez,James Newman,Ford,Silverado,MiniVan,2021,38197,0.104270556,3982.82
2023-04-03,Monica Moore MD,Michael Mathis,Nissan,F-150,SUV,2019,20137,0.086888084,1749.67
2022-10-10,Ashley Ramos,Joshua Logan,Honda,Altima,Convertible,2022,48507,0.06130879,2973.91
2022-12-14,Terry Perkins MD,Christopher Gray,Chevrolet,Altima,Hatchback,2020,24901,0.146755503,3654.36
2022-09-02,Roberto Rose,Alexandra Fuentes,Honda,Civic,Convertible,2022,32305,0.080792259,2609.99
2023-04-19,Eric Lopez,Pamela White,Ford,Altima,Convertible,2019,21508,0.145111506,3121.06
2023-01-03,Scott Parker,Kevin Turner,Ford,Corolla,Hatchback,2016,37295,0.08747288,3262.3
2022-12-19,Norma Watkins,James Taylor,Ford,Silverado,Hatchback,2011,38438,0.050039391,1923.41
2022-09-19,Eric Lopez,Robert Shelton,Toyota,Corolla,Convertible,2018,45191,0.069170436,3125.88
2023-04-05,Patrick Harris,Jessica Mathews,Honda,Silverado,Sedan,2015,32359,0.121903661,3944.68
2022-10-30,Ashley Ramos,Jimmy Ewing,Ford,Civic,Convertible,2019,33855,0.050949326,1724.89
2023-01-04,Patrick Harris,Jennifer Novak,Ford,Altima,Hatchback,2014,34324,0.066575704,2285.14
2022-10-18,Eric Lopez,Anthony Willis,Nissan,Civic,MiniVan,2011,32397,0.073197386,2371.38
2022-05-25,Roberto Rose,Shelby Collins,Chevrolet,Civic,Hatchback,2010,48366,0.121014166,5852.97
2022-12-12,Monica Moore MD,Elizabeth Mcguire,Toyota,Corolla,Convertible,2017,15119,0.055617885,840.89
2023-03-20,Roberto Rose,Michael Lopez,Chevrolet,Corolla,Convertible,2013,29434,0.083042258,2444.27
2022-09-27,Scott Parker,Julie Greer,Honda,Corolla,Sedan,2021,29428,0.087767134,2582.81
2022-08-23,Eric Lopez,Mary Spencer,Ford,Corolla,Hatchback,2011,30492,0.132030157,4025.86
2023-03-01,Patrick Harris,Kiara Brown,Ford,Silverado,Hatchback,2020,28442,0.066342174,1886.9
2023-01-07,Ashley Brown,Kenneth Thomas,Toyota,F-150,SUV,2019,38979,0.128944435,5026.13
2022-10-24,Patrick Harris,George Smith,Toyota,Corolla,SUV,2019,25238,0.075049961,1894.11
2022-12-31,Patrick Harris,Danny Rodgers,Ford,Altima,Sedan,2010,13114,0.120843142,1584.74
2022-11-20,Ashley Ramos,Crystal Chase,Ford,Civic,Convertible,2016,33977,0.120096269,4080.51
2023-03-17,Roberto Rose,Sean King,Honda,Civic,Hatchback,2013,44018,0.085118477,3746.75
2022-08-28,Ashley Ramos,Daniel Santos,Nissan,Silverado,MiniVan,2020,35134,0.141653561,4976.86
2022-09-06,Norma Watkins,April Butler,Chevrolet,Civic,Convertible,2020,20177,0.143837714,2902.21
2022-05-30,Terry Perkins MD,Paul Hutchinson,Ford,F-150,MiniVan,2020,34570,0.119391736,4127.37
2022-12-15,Scott Parker,Christopher Brooks,Toyota,Altima,Convertible,2011,31028,0.135547928,4205.78
2023-02-10,Terry Perkins MD,Leah Benton,Honda,Silverado,Sedan,2019,10665,0.113737459,1213.01
2022-12-19,Patrick Harris,Matthew Hall,Ford,F-150,Hatchback,2020,15367,0.081071346,1245.82
2022-11-01,Patrick Harris,Theresa Wood,Chevrolet,F-150,SUV,2015,39912,0.107228705,4279.71
2023-04-01,Eric Lopez,Brittany Thomas,Ford,Silverado,Hatchback,2014,46531,0.076025415,3537.54
2023-04-08,Patrick Harris,John Parker,Honda,Civic,Convertible,2019,29357,0.139167929,4085.55
2022-11-26,Terry Perkins MD,Ann Evans,Chevrolet,Civic,SUV,2014,24284,0.09638415,2340.59
2022-09-17,Roberto Rose,Kelly Walker,Chevrolet,F-150,Sedan,2014,24025,0.06216539,1493.52
2022-11-01,Norma Watkins,Kelly Perry,Chevrolet,F-150,Sedan,2015,11608,0.102334523,1187.9
2023-04-10,Ashley Brown,Jesus Juarez,Nissan,Civic,Convertible,2018,18957,0.135527479,2569.19
2022-07-23,Roberto Rose,Debra Alvarez,Ford,Civic,Convertible,2018,20222,0.060078692,1214.91
2022-12-17,Patrick Harris,Sandra Morgan,Honda,Corolla,Convertible,2012,41422,0.133872969,5545.29
2022-12-04,Roberto Rose,Erin Rivera,Ford,Corolla,MiniVan,2021,22286,0.061633389,1373.56
2023-02-02,Scott Parker,Christine Perez,Honda,F-150,Hatchback,2022,35610,0.081488277,2901.8
2023-02-06,Monica Moore MD,Monica Ray,Toyota,Civic,Hatchback,2019,45638,0.102767169,4690.09
2023-01-21,Monica Moore MD,Bryan Jackson,Ford,Civic,Sedan,2014,25415,0.128920735,3276.52
2023-01-04,Ashley Ramos,Maria Clarke,Toyota,Silverado,MiniVan,2020,24704,0.052340809,1293.03
2023-02-21,Terry Perkins MD,Jeffrey Irwin,Chevrolet,Civic,Convertible,2018,10156,0.129422582,1314.42
2022-07-13,Eric Lopez,Christopher Graham,Nissan,Silverado,Hatchback,2015,47302,0.075507837,3571.67
2022-09-12,Eric Lopez,Jessica Thomas,Toyota,Corolla,SUV,2020,41708,0.084259863,3514.31
2022-11-11,Ashley Brown,Debra Mccarthy,Honda,Altima,Convertible,2015,20947,0.097473351,2041.77
2022-07-04,Scott Parker,Kimberly Tanner,Toyota,Civic,Hatchback,2010,27035,0.0764372,2066.48
2022-07-28,Ashley Ramos,Danielle Harris DDS,Chevrolet,Altima,MiniVan,2017,20859,0.135937197,2835.51
2022-07-12,Monica Moore MD,Donald Brooks,Chevrolet,F-150,Convertible,2016,19080,0.133834035,2553.55
2022-12-26,Eric Lopez,Betty Jackson,Chevrolet,Altima,Convertible,2016,25821,0.082805943,2138.13
2022-07-25,Roberto Rose,Amy Bartlett,Ford,Altima,SUV,2019,34648,0.140269836,4860.07
2022-08-22,Terry Perkins MD,Peggy Wood,Honda,Civic,Hatchback,2015,17517,0.13663173,2393.38
2023-02-06,Roberto Rose,Terrance Elliott,Honda,Altima,SUV,2015,23609,0.135921313,3208.97
2022-06-29,Eric Lopez,Tracey Smith,Ford,Silverado,SUV,2014,27541,0.073741346,2030.91
2022-07-14,Ashley Brown,Monica Shah,Honda,Corolla,MiniVan,2015,30698,0.141663536,4348.79
2022-10-18,Ashley Brown,Rebecca Norman,Toyota,Civic,SUV,2010,25391,0.086188508,2188.41
2022-08-27,Scott Parker,Anthony Allen,Ford,Silverado,MiniVan,2019,35980,0.09363265,3368.9
2022-12-27,Terry Perkins MD,Robin Beasley,Honda,Altima,Sedan,2014,33643,0.101659274,3420.12
2022-12-18,Monica Moore MD,Amanda Turner,Ford,Silverado,Hatchback,2016,46271,0.141576269,6550.88
2023-04-01,Eric Lopez,Kimberly Myers,Nissan,F-150,Hatchback,2012,33099,0.123585007,4090.54
2022-12-08,Ashley Brown,Penny Robles,Chevrolet,Silverado,Convertible,2018,45056,0.144277898,6500.58
2023-02-19,Roberto Rose,Kristen Todd,Honda,Altima,MiniVan,2016,19001,0.059577101,1132.02
2022-06-10,Ashley Brown,Cameron Ortega,Toyota,Corolla,Hatchback,2013,32476,0.129654449,4210.66
2022-07-11,Norma Watkins,Dr. Robert Bradley,Toyota,Corolla,Convertible,2020,28761,0.097339618,2799.58
2022-09-09,Ashley Brown,Amanda Bradley,Toyota,Altima,SUV,2019,24302,0.056613492,1375.82
2022-06-18,Patrick Harris,Taylor Richard DDS,Toyota,Civic,SUV,2016,17949,0.108835516,1953.49
2022-07-20,Ashley Ramos,Ashley Cain,Toyota,Silverado,Hatchback,2011,20235,0.068924323,1394.68
2023-04-12,Scott Parker,Shelby Jackson,Toyota,Civic,MiniVan,2019,48234,0.067329084,3247.55
2022-09-03,Ashley Brown,Susan Schroeder,Honda,Civic,Convertible,2019,42764,0.105896655,4528.56
2022-09-14,Norma Watkins,Carolyn Shaffer,Chevrolet,Altima,Convertible,2014,21843,0.128159653,2799.39
2022-10-17,Norma Watkins,Kenneth Stewart,Chevrolet,Silverado,Hatchback,2011,38631,0.054784917,2116.4
2023-03-18,Norma Watkins,Kevin Perry,Ford,Corolla,Sedan,2011,48406,0.080779014,3910.19
2023-04-27,Roberto Rose,Jeremy Jones,Honda,Silverado,SUV,2012,23078,0.144601478,3337.11
2023-03-14,Patrick Harris,Seth Myers,Toyota,Corolla,Sedan,2022,14067,0.055448033,779.99
2022-08-02,Terry Perkins MD,Alejandro Wright,Chevrolet,Corolla,Convertible,2014,47669,0.122457378,5837.42
2022-12-05,Ashley Ramos,Scott Yu,Nissan,Silverado,Hatchback,2021,27128,0.071947037,1951.78
2022-06-09,Monica Moore MD,Jason Moreno,Nissan,Altima,SUV,2019,30743,0.117597108,3615.29
2022-11-21,Eric Lopez,Paul Reese,Chevrolet,F-150,Hatchback,2010,41961,0.136230311,5716.36
2022-12-01,Norma Watkins,Tim Wiggins,Toyota,Corolla,Convertible,2015,44423,0.120883829,5370.02
2022-11-01,Patrick Harris,Stephen Castro,Honda,Corolla,Convertible,2013,46230,0.121684192,5625.46
2022-12-25,Eric Lopez,Angela Stevens,Chevrolet,Altima,SUV,2011,35029,0.067295174,2357.28
2023-01-17,Patrick Harris,Arthur Taylor,Nissan,Corolla,Convertible,2019,31501,0.123418931,3887.82
2022-06-30,Ashley Ramos,Jessica Rogers,Chevrolet,Civic,SUV,2017,42421,0.101002281,4284.62
2022-08-07,Monica Moore MD,Christopher Wells,Chevrolet,Silverado,Hatchback,2022,48039,0.12766716,6133
2023-03-14,Ashley Ramos,Taylor Sloan,Ford,F-150,Sedan,2011,42053,0.098656834,4148.82
2022-11-30,Roberto Rose,Angel Schmidt,Chevrolet,Altima,Sedan,2019,14993,0.10017099,1501.86
2022-07-15,Terry Perkins MD,Bruce Brown,Honda,Silverado,SUV,2021,31513,0.126856302,3997.62
2023-04-01,Ashley Brown,Pamela Jenkins,Chevrolet,Corolla,SUV,2018,32327,0.069218855,2237.64
2023-04-01,Ashley Ramos,Jimmy Figueroa,Chevrolet,Silverado,SUV,2019,37783,0.099541278,3760.97
2022-09-11,Scott Parker,John Graham,Toyota,F-150,Hatchback,2019,40012,0.099283844,3972.55
2022-07-08,Eric Lopez,Michael Leonard,Toyota,Civic,MiniVan,2011,31540,0.142205244,4485.15
2022-05-14,Patrick Harris,John Jones,Toyota,Civic,Hatchback,2019,38973,0.144603331,5635.63
2023-03-26,Ashley Ramos,Katherine Spears,Nissan,F-150,Hatchback,2014,48961,0.141556336,6930.74
2023-01-25,Patrick Harris,David Macias,Chevrolet,Corolla,Hatchback,2022,37581,0.077221558,2902.06
2022-05-29,Terry Perkins MD,Michelle Black,Honda,Corolla,Sedan,2021,13555,0.072777304,986.5
2022-10-27,Patrick Harris,Earl Edwards,Nissan,Altima,Hatchback,2013,28959,0.081073144,2347.8
2022-12-01,Roberto Rose,Kyle Ross,Toyota,F-150,MiniVan,2014,44658,0.106366431,4750.11
2022-11-03,Patrick Harris,Rachel Garrett,Nissan,Altima,MiniVan,2020,34629,0.135590934,4695.38
2022-09-03,Monica Moore MD,Cody Cherry,Honda,Civic,Convertible,2013,46295,0.131254106,6076.41
2022-05-04,Norma Watkins,Scott Adams,Nissan,Civic,Sedan,2015,48248,0.092903294,4482.4
2022-05-20,Norma Watkins,Melissa Galloway,Honda,Corolla,MiniVan,2020,21859,0.078846334,1723.5
2022-06-23,Patrick Harris,Paul Walker,Chevrolet,Altima,Sedan,2011,11605,0.070037445,812.78
2023-02-27,Ashley Brown,Justin Perry,Ford,F-150,MiniVan,2011,30093,0.058600743,1763.47
2023-01-27,Ashley Ramos,Michael Gray,Nissan,Altima,Convertible,2011,48281,0.090848141,4386.24
2022-09-14,Ashley Brown,Debra Powell,Toyota,Silverado,Convertible,2011,48382,0.119356001,5774.68
2023-01-08,Norma Watkins,Douglas Castro,Honda,Corolla,SUV,2010,12967,0.086487684,1121.49
2022-09-20,Ashley Brown,Samantha Taylor,Ford,F-150,Hatchback,2012,15117,0.145304941,2196.57
2023-04-19,Ashley Ramos,Zachary Carpenter,Chevrolet,F-150,SUV,2019,49445,0.070303926,3476.18
2022-10-08,Patrick Harris,Mary Wall,Ford,Corolla,Hatchback,2015,13465,0.096052792,1293.35
2022-10-07,Ashley Brown,Luis Krause,Honda,Altima,SUV,2020,26631,0.102010069,2716.63
2022-05-19,Monica Moore MD,Allison Porter,Honda,Corolla,Convertible,2022,25599,0.128040719,3277.71
2022-09-29,Patrick Harris,Daniel Lowe,Chevrolet,Altima,SUV,2011,41563,0.089030786,3700.39
2023-01-11,Terry Perkins MD,Shannon Shah,Honda,Altima,MiniVan,2017,44693,0.067807497,3030.52
2022-09-13,Patrick Harris,Jacob Barrett,Ford,Corolla,SUV,2010,35054,0.140271384,4917.07
2022-11-08,Monica Moore MD,Mallory Butler,Chevrolet,F-150,Sedan,2013,11863,0.052743591,625.7
2022-09-04,Eric Lopez,Lisa Hogan,Honda,Altima,SUV,2022,38853,0.05798668,2252.96
2022-12-03,Norma Watkins,Sarah Hood,Chevrolet,F-150,Hatchback,2010,28083,0.055232873,1551.1
2022-10-05,Scott Parker,Chelsea Hensley,Chevrolet,Altima,Hatchback,2020,27156,0.086713886,2354.8
2022-12-03,Ashley Ramos,Elizabeth Wright,Toyota,Corolla,Sedan,2010,39107,0.13629357,5330.03
2022-12-15,Norma Watkins,Amy Miller,Ford,Civic,SUV,2019,42421,0.074209002,3148.02
2022-06-09,Roberto Rose,Tabitha Morrison,Honda,Altima,MiniVan,2014,45895,0.116477463,5345.73
2022-10-03,Norma Watkins,Darlene Lee DVM,Honda,Civic,SUV,2016,29892,0.076297304,2280.68
2022-11-25,Roberto Rose,Jorge Watson,Toyota,Civic,SUV,2011,34430,0.127705739,4396.91
2023-05-01,Norma Watkins,Darrell Rogers,Toyota,Corolla,MiniVan,2016,16874,0.12842205,2166.99
2023-03-07,Patrick Harris,Linda Evans,Chevrolet,F-150,Sedan,2021,14310,0.087073845,1246.03
2022-05-24,Eric Lopez,Sandra Smith,Nissan,Corolla,MiniVan,2022,33033,0.104323079,3446.1
2022-08-08,Patrick Harris,Tiffany Perry,Chevrolet,Corolla,SUV,2021,11905,0.070676407,841.4
2023-04-10,Terry Perkins MD,Justin Edwards,Chevrolet,Corolla,Sedan,2019,28144,0.116846861,3288.54
2022-09-18,Monica Moore MD,Robert Mcdonald,Ford,Altima,MiniVan,2016,43349,0.145244097,6296.19
2022-06-01,Patrick Harris,Leslie Berry,Honda,Silverado,SUV,2019,26377,0.100760843,2657.77
2022-07-04,Roberto Rose,Rhonda Jones,Ford,Corolla,Sedan,2018,17052,0.120376315,2052.66
2022-10-08,Scott Parker,Jonathan Martin,Nissan,Corolla,MiniVan,2016,33828,0.11681944,3951.77
2022-10-20,Ashley Ramos,Christina Lane,Toyota,F-150,Convertible,2021,11142,0.069211165,771.15
2023-01-09,Norma Watkins,Kendra Hall,Honda,Corolla,MiniVan,2011,34731,0.13794876,4791.1
2022-12-06,Eric Lopez,Patricia Pittman,Nissan,Corolla,SUV,2018,45704,0.057404476,2623.61
2022-08-14,Ashley Brown,Brian Suarez MD,Honda,Silverado,Convertible,2018,38368,0.07114174,2729.57
2023-03-27,Monica Moore MD,Diana Wolfe,Nissan,Corolla,Sedan,2015,20200,0.098242895,1984.51
2022-05-20,Terry Perkins MD,Casey Hernandez,Honda,Silverado,Convertible,2020,25704,0.072342617,1859.49
2022-06-29,Scott Parker,Janet Robbins,Chevrolet,F-150,Sedan,2014,40210,0.104264294,4192.47
2022-11-03,Norma Watkins,Sarah Drake,Honda,F-150,SUV,2020,31565,0.080393889,2537.63
2022-12-04,Ashley Brown,Anna Cooper,Toyota,Altima,Convertible,2014,14564,0.066447937,967.75
2023-04-06,Patrick Harris,Scott Gibson,Toyota,F-150,Hatchback,2014,44682,0.091850433,4104.06
2023-02-13,Patrick Harris,Timothy Chandler,Ford,Silverado,SUV,2016,28799,0.101016401,2909.17
2022-11-09,Norma Watkins,Kelsey Perez,Toyota,Silverado,Convertible,2016,27695,0.09503291,2631.94
2022-05-31,Ashley Ramos,Maria Webb,Honda,Civic,Sedan,2021,24766,0.054081101,1339.37
2022-10-20,Eric Lopez,Brian Jones,Nissan,Civic,SUV,2021,15364,0.119453884,1835.29
2022-11-27,Monica Moore MD,Michele Olsen,Toyota,F-150,Convertible,2011,18567,0.051169142,950.06
2022-10-19,Roberto Rose,Alicia Frazier,Ford,Altima,Hatchback,2022,11895,0.074181471,882.39
2022-09-01,Roberto Rose,Jenna Rivera,Nissan,Civic,MiniVan,2022,21521,0.143595872,3090.33
2022-05-22,Ashley Ramos,Jennifer Keller,Nissan,Silverado,SUV,2013,34223,0.060211046,2060.6
2023-02-20,Scott Parker,Vanessa Green,Honda,Corolla,MiniVan,2021,43273,0.11016224,4767.05
2023-04-18,Patrick Harris,Jacqueline Thompson,Toyota,Silverado,Hatchback,2014,33258,0.080880186,2689.91
2022-07-23,Patrick Harris,Ruben Johns,Ford,F-150,Convertible,2012,35857,0.083384885,2989.93
2022-08-12,Scott Parker,Ashley Morris,Toyota,Corolla,Hatchback,2018,47760,0.093660923,4473.25
2023-03-06,Ashley Brown,Timothy Good,Ford,Civic,SUV,2017,27548,0.065807035,1812.85
2022-06-15,Ashley Ramos,Heather Erickson,Ford,Civic,MiniVan,2013,33583,0.129181339,4338.3
2022-08-14,Monica Moore MD,Ryan Hodge,Chevrolet,Corolla,MiniVan,2022,28485,0.12855526,3661.9
2022-06-01,Ashley Ramos,Bianca Casey,Nissan,F-150,SUV,2018,32380,0.141867686,4593.68
2022-11-24,Eric Lopez,Katherine Doyle,Ford,F-150,Convertible,2014,30309,0.054943786,1665.29
2023-02-02,Ashley Brown,Brian Oliver,Ford,Corolla,Convertible,2019,23415,0.137551504,3220.77
2022-05-30,Ashley Brown,David Hinton,Toyota,Altima,SUV,2020,43460,0.088348519,3839.63
2022-07-28,Terry Perkins MD,Stacy Newman,Ford,Altima,Sedan,2013,48082,0.149243088,7175.91
2023-02-04,Patrick Harris,Richard Hill,Nissan,Civic,MiniVan,2020,15337,0.122444195,1877.93
2022-08-26,Scott Parker,Alexandria Li,Ford,Altima,Convertible,2022,24375,0.101194999,2466.63
2022-10-27,Norma Watkins,Patricia Simmons,Toyota,Altima,Convertible,2021,44331,0.141254121,6261.94
2022-10-22,Eric Lopez,April Barnett,Chevrolet,Corolla,SUV,2016,39510,0.108074032,4270.01
2023-03-20,Roberto Rose,Carolyn Rush,Nissan,Civic,Convertible,2013,15369,0.147439799,2266
2023-04-12,Norma Watkins,Cheryl Townsend,Chevrolet,F-150,Hatchback,2012,30781,0.069345149,2134.51
2022-12-07,Ashley Ramos,Alisha Morrison,Chevrolet,Silverado,SUV,2015,37520,0.098523494,3696.6
2022-05-10,Ashley Brown,Ricky Mitchell,Ford,Civic,Convertible,2016,34645,0.072061981,2496.59
2023-01-27,Patrick Harris,Deborah Park,Toyota,Altima,SUV,2018,37592,0.08823183,3316.81
2022-06-18,Scott Parker,Frank Estes,Toyota,F-150,SUV,2010,44914,0.06461171,2901.97
2023-01-22,Scott Parker,Joshua Brown,Toyota,F-150,Sedan,2014,12186,0.090343638,1100.93
2023-03-18,Ashley Ramos,Brandy Phelps,Chevrolet,Altima,MiniVan,2022,18274,0.06423263,1173.79
2022-07-01,Patrick Harris,Michelle Kent,Honda,Civic,Hatchback,2020,43155,0.118975125,5134.37
